,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
207,"Uptown, Chicago, IL",41.9666299,-87.6555458,Demera Ethiopian Restaurant,41.969089239441765,-87.65955587435013,Ethiopian Restaurant
208,"Uptown, Chicago, IL",41.9666299,-87.6555458,Chicago Lakefront Trail,41.967052938918144,-87.6469087600708,Trail
209,"Uptown, Chicago, IL",41.9666299,-87.6555458,Dib Sushi Bar & Thai Cuisine,41.9690418566467,-87.65597331986933,Sushi Restaurant
210,"Uptown, Chicago, IL",41.9666299,-87.6555458,The Reservoir,41.96207,-87.65175,American Restaurant
211,"Uptown, Chicago, IL",41.9666299,-87.6555458,Emerald City Coffee,41.9654578036024,-87.66068447781656,Coffee Shop
212,"Uptown, Chicago, IL",41.9666299,-87.6555458,Golden House Restaurant & Pancake House,41.968793009756894,-87.65953859870518,Diner
213,"Uptown, Chicago, IL",41.9666299,-87.6555458,Uptown Arcade,41.969914464859166,-87.65976977913776,Arcade
214,"Uptown, Chicago, IL",41.9666299,-87.6555458,Target,41.96336523422474,-87.65648296705125,Big Box Store
215,"Uptown, Chicago, IL",41.9666299,-87.6555458,Ba Le,41.97324299279736,-87.65975168952126,Vietnamese Restaurant
216,"Uptown, Chicago, IL",41.9666299,-87.6555458,Aragon Ballroom,41.969384971806306,-87.65806812729136,Music Venue
217,"Uptown, Chicago, IL",41.9666299,-87.6555458,Tweet,41.97397933695646,-87.65502958027362,Breakfast Spot
218,"Uptown, Chicago, IL",41.9666299,-87.6555458,Hai Yen,41.97328297968702,-87.65705585461119,Vietnamese Restaurant
219,"Uptown, Chicago, IL",41.9666299,-87.6555458,Uptown Shop & Save Market,41.96578244253062,-87.65373191480137,Deli / Bodega
220,"Uptown, Chicago, IL",41.9666299,-87.6555458,Tesfa Ethiopian Cuisine,41.965305906882826,-87.6557171344757,Ethiopian Restaurant
221,"Uptown, Chicago, IL",41.9666299,-87.6555458,Uptown Pizza & BBQ,41.966334379036816,-87.65684260551937,Fast Food Restaurant
222,"Uptown, Chicago, IL",41.9666299,-87.6555458,Tank Noodle,41.97322507002876,-87.65959301562168,Vietnamese Restaurant
223,"Uptown, Chicago, IL",41.9666299,-87.6555458,Nha Hang Viet Nam,41.973316619664566,-87.65628197691312,Vietnamese Restaurant
224,"Uptown, Chicago, IL",41.9666299,-87.6555458,Sun Wah BBQ,41.97391553778515,-87.6597715327258,Chinese Restaurant
225,"Uptown, Chicago, IL",41.9666299,-87.6555458,lakefront,41.961963278291115,-87.64622211456299,Park
226,"Uptown, Chicago, IL",41.9666299,-87.6555458,Pho Viet,41.972800991639694,-87.65953785260012,Vietnamese Restaurant
227,"Uptown, Chicago, IL",41.9666299,-87.6555458,First Sip,41.97326956591953,-87.6572447665666,Coffee Shop
228,"Uptown, Chicago, IL",41.9666299,-87.6555458,Larry's,41.96920417112116,-87.6558095414332,Lounge
229,"Uptown, Chicago, IL",41.9666299,-87.6555458,Immm Rice & Beyond,41.97311931132765,-87.65965955806244,Thai Restaurant
230,"Uptown, Chicago, IL",41.9666299,-87.6555458,Tiztal Cafe,41.96621,-87.66657,Breakfast Spot
231,"Uptown, Chicago, IL",41.9666299,-87.6555458,Chiu Quon Bakery,41.97325626109664,-87.65890555712832,Bakery
232,"Uptown, Chicago, IL",41.9666299,-87.6555458,Uptown Pho,41.973359407618574,-87.65556661902784,Vietnamese Restaurant
233,"Uptown, Chicago, IL",41.9666299,-87.6555458,Klein's Bakery & Cafe,41.95832775316602,-87.6529528947291,Bakery
234,"Uptown, Chicago, IL",41.9666299,-87.6555458,Loving Heart Pure Vegan Cafe,41.96181294264352,-87.65151276950851,Vegetarian / Vegan Restaurant
235,"Uptown, Chicago, IL",41.9666299,-87.6555458,Uptown Fitness,41.96178527745161,-87.65297328287255,Gym / Fitness Center
236,"Uptown, Chicago, IL",41.9666299,-87.6555458,Big Chicks,41.973987971946634,-87.65505601018522,Gay Bar
237,"Uptown, Chicago, IL",41.9666299,-87.6555458,WW (Weight Watchers),41.96221532777409,-87.65283107757568,Weight Loss Center
238,"Uptown, Chicago, IL",41.9666299,-87.6555458,Clarendon Park,41.96304269878578,-87.64939162910026,Park
239,"Uptown, Chicago, IL",41.9666299,-87.6555458,Margate Park,41.97336245860791,-87.65284873299967,Park
240,"Uptown, Chicago, IL",41.9666299,-87.6555458,Montrose Dog Beach,41.96848809514776,-87.64300789503676,Dog Run
241,"Uptown, Chicago, IL",41.9666299,-87.6555458,Puptown,41.96995107094724,-87.64917885829873,Dog Run
242,"Uptown, Chicago, IL",41.9666299,-87.6555458,Heritage Outpost,41.965283542005466,-87.6633403943797,Coffee Shop
243,"Uptown, Chicago, IL",41.9666299,-87.6555458,Bar on Buena,41.95852777312163,-87.6535789690639,Bar
244,"Uptown, Chicago, IL",41.9666299,-87.6555458,Kung Fu Tea,41.97229996307419,-87.65939548266715,Bubble Tea Shop
245,"Uptown, Chicago, IL",41.9666299,-87.6555458,Furama,41.97246603548156,-87.65996622483769,Chinese Restaurant
246,"Uptown, Chicago, IL",41.9666299,-87.6555458,Kie Gol Lanee,41.97359455060917,-87.6549701507825,Mexican Restaurant
247,"Uptown, Chicago, IL",41.9666299,-87.6555458,North Buena Deli and Wine Shop,41.958474102437016,-87.65317330368977,Wine Shop
248,"Uptown, Chicago, IL",41.9666299,-87.6555458,Hon Kee Restaurant,41.97334003540568,-87.65743401586293,Chinese Restaurant
249,"Uptown, Chicago, IL",41.9666299,-87.6555458,The Black Ensemble Theater Cultural Center,41.963091584392295,-87.66628790806404,Theater
250,"Uptown, Chicago, IL",41.9666299,-87.6555458,Montrose Harbour (CARA MTP),41.9662211279729,-87.64347044463891,Trail
251,"Uptown, Chicago, IL",41.9666299,-87.6555458,Kal'ish Short Order Vegan,41.96530976780324,-87.66299754275825,Vegetarian / Vegan Restaurant
252,"Uptown, Chicago, IL",41.9666299,-87.6555458,Michael's Original Pizzeria & Tavern,41.956879423452875,-87.65186522091899,Pizza Place
253,"Uptown, Chicago, IL",41.9666299,-87.6555458,Urban Vegan,41.96157611182916,-87.6696440724981,Vegetarian / Vegan Restaurant
254,"Uptown, Chicago, IL",41.9666299,-87.6555458,Bongo Room,41.97323484482369,-87.66865342008245,Breakfast Spot
255,"Uptown, Chicago, IL",41.9666299,-87.6555458,Rayan's Liquors,41.96514171934393,-87.66666277442471,Liquor Store
256,"Uptown, Chicago, IL",41.9666299,-87.6555458,Foster Beach,41.97780224649909,-87.64923746642236,Beach
257,"Uptown, Chicago, IL",41.9666299,-87.6555458,"Hot""G""Dog",41.97280561974712,-87.66786222767705,Hot Dog Joint
258,"Uptown, Chicago, IL",41.9666299,-87.6555458,Chicago Magic Lounge,41.974014,-87.66833,Theater
259,"Uptown, Chicago, IL",41.9666299,-87.6555458,Mariano's Fresh Market,41.9766202,-87.6548425,Grocery Store
260,"Uptown, Chicago, IL",41.9666299,-87.6555458,Royal Flesh Tattoo and Body Piercing,41.9546258438567,-87.6506494733337,Tattoo Parlor
261,"Uptown, Chicago, IL",41.9666299,-87.6555458,Asia On Argyle,41.973346757782984,-87.65919070682462,Plaza
262,"Uptown, Chicago, IL",41.9666299,-87.6555458,Bien MeSabe,41.961536153923745,-87.6706408385359,South American Restaurant
263,"Uptown, Chicago, IL",41.9666299,-87.6555458,Gorilla Sushi Bar,41.96583191533914,-87.66687191560105,Sushi Restaurant
264,"Uptown, Chicago, IL",41.9666299,-87.6555458,Siam Noodle and Rice,41.957937,-87.652906,Asian Restaurant
265,"Uptown, Chicago, IL",41.9666299,-87.6555458,Foursided,41.97433831572604,-87.66814569734878,Gift Shop
266,"Uptown, Chicago, IL",41.9666299,-87.6555458,Hopleaf Bar,41.975812842433825,-87.66850906278225,Beer Bar
267,"Uptown, Chicago, IL",41.9666299,-87.6555458,Dollop Coffee & Tea Co.,41.95787463215316,-87.64968184114484,Coffee Shop
268,"Uptown, Chicago, IL",41.9666299,-87.6555458,Montrose Beach,41.966646,-87.638015,Beach
269,"Uptown, Chicago, IL",41.9666299,-87.6555458,Thai on Clark,41.96649569544705,-87.66706270445825,Thai Restaurant
270,"Uptown, Chicago, IL",41.9666299,-87.6555458,Spacca Napoli Pizzeria,41.96332463855048,-87.67373918428443,Pizza Place
271,"Uptown, Chicago, IL",41.9666299,-87.6555458,Real Kitchen,41.96157901651222,-87.66623922488331,Sandwich Place
272,"Uptown, Chicago, IL",41.9666299,-87.6555458,Middle East Bakery & Grocery & Café,41.97621254072566,-87.66861012856421,Grocery Store
273,"Uptown, Chicago, IL",41.9666299,-87.6555458,Hutch American Kitchen & Bar,41.973330447201285,-87.66774363612666,American Restaurant
274,"Uptown, Chicago, IL",41.9666299,-87.6555458,PR Italian Bistro,41.95304951876007,-87.65454145053724,Italian Restaurant
275,"Uptown, Chicago, IL",41.9666299,-87.6555458,Andersonville Wine and Spirits,41.97618757391276,-87.6684254499542,Wine Shop
276,"Uptown, Chicago, IL",41.9666299,-87.6555458,Taste of Lebanon,41.976150870133004,-87.66884675878237,Middle Eastern Restaurant
277,"Uptown, Chicago, IL",41.9666299,-87.6555458,Cricket Hill,41.96431355619182,-87.64289707516531,Scenic Lookout
278,"Uptown, Chicago, IL",41.9666299,-87.6555458,Montrose Park,41.96281208440026,-87.64445816507839,Field
279,"Uptown, Chicago, IL",41.9666299,-87.6555458,Neo-Futurists,41.975942895501625,-87.66935550462426,Indie Theater
280,"Uptown, Chicago, IL",41.9666299,-87.6555458,Primo Chuki's Taqueria,41.96893596518475,-87.67215655523029,Mexican Restaurant
281,"Uptown, Chicago, IL",41.9666299,-87.6555458,Byron's Hot Dog Haus,41.95439680354575,-87.65525232117658,Hot Dog Joint
282,"Uptown, Chicago, IL",41.9666299,-87.6555458,Ora,41.97571490835502,-87.66838931864176,Sushi Restaurant
283,"Uptown, Chicago, IL",41.9666299,-87.6555458,"Architectural Artifacts, Inc.",41.96061,-87.67349,Antique Shop
284,"Uptown, Chicago, IL",41.9666299,-87.6555458,SIR Spa,41.97589351033396,-87.66836136053392,Spa
285,"Uptown, Chicago, IL",41.9666299,-87.6555458,Fin Sushi Bar,41.96529341530452,-87.67271573147649,Sushi Restaurant
286,"Uptown, Chicago, IL",41.9666299,-87.6555458,Mariano's Fresh Market,41.96941045425453,-87.67501027914471,Grocery Store
287,"Uptown, Chicago, IL",41.9666299,-87.6555458,The Roost Carolina Kitchen,41.95428098043277,-87.66676071704447,Fried Chicken Joint
288,"Uptown, Chicago, IL",41.9666299,-87.6555458,River Valley Ranch & Kitchens,41.96521467263785,-87.6754674310513,Gourmet Shop
289,"Uptown, Chicago, IL",41.9666299,-87.6555458,Lillstreet Art Center,41.96169438072675,-87.67374593345563,Art Gallery
290,"Uptown, Chicago, IL",41.9666299,-87.6555458,Women & Children First,41.97720984404553,-87.66830720519572,Bookstore
291,"Uptown, Chicago, IL",41.9666299,-87.6555458,Windy City Gyros,41.95383495787365,-87.65026761641428,Hot Dog Joint
292,"Uptown, Chicago, IL",41.9666299,-87.6555458,Lost Larson Bakery,41.97861720321764,-87.66841107899356,Bakery
293,"Uptown, Chicago, IL",41.9666299,-87.6555458,Band of Bohemia,41.96760673225671,-87.6748991521607,Brewery
294,"Uptown, Chicago, IL",41.9666299,-87.6555458,La Colombe Coffee Roasters,41.97609535702716,-87.6685769630601,Coffee Shop
295,"Uptown, Chicago, IL",41.9666299,-87.6555458,George's Ice Cream & Sweets,41.97829866621754,-87.66846753865828,Ice Cream Shop
296,"Uptown, Chicago, IL",41.9666299,-87.6555458,Polygon Cafe,41.97637528022474,-87.66855122360342,Asian Restaurant
297,"Uptown, Chicago, IL",41.9666299,-87.6555458,Cheetah Gym,41.97755049720173,-87.66857003908392,Gym
298,"Uptown, Chicago, IL",41.9666299,-87.6555458,Lady Gregory's,41.97789844594018,-87.66851126378452,Irish Pub
299,"Uptown, Chicago, IL",41.9666299,-87.6555458,ORD Pizzeria,41.9615713880604,-87.66975150058643,Pizza Place
300,"Lincoln Square, Chicago, IL",41.9687,-87.689,Gene’s Sausage Shop,41.967863043774564,-87.68821617849746,Butcher
301,"Lincoln Square, Chicago, IL",41.9687,-87.689,"iLoveKickboxing - Lincoln Square, IL",41.9676677,-87.68854809999999,Gym
302,"Lincoln Square, Chicago, IL",41.9687,-87.689,Lincoln Square (Giddings Plaza),41.967558617981,-87.68773047606251,Pedestrian Plaza
303,"Lincoln Square, Chicago, IL",41.9687,-87.689,Cafe Selmarie,41.96755623030684,-87.68767015152319,Café
304,"Lincoln Square, Chicago, IL",41.9687,-87.689,Merz Apothecary,41.966925,-87.6876,Pharmacy
305,"Lincoln Square, Chicago, IL",41.9687,-87.689,Lincoln Square Athletic Club,41.966429,-87.687445,Gym
306,"Lincoln Square, Chicago, IL",41.9687,-87.689,The Book Cellar,41.96765631177825,-87.68786812035442,Bookstore
307,"Lincoln Square, Chicago, IL",41.9687,-87.689,Savory Spice Shop,41.96814790952805,-87.6882148991777,Gourmet Shop
308,"Lincoln Square, Chicago, IL",41.9687,-87.689,The Chopping Block,41.96790018221492,-87.68790663729933,Gourmet Shop
309,"Lincoln Square, Chicago, IL",41.9687,-87.689,CorePower Yoga,41.968433180005626,-87.68670241535119,Yoga Studio
310,"Lincoln Square, Chicago, IL",41.9687,-87.689,Isla Pilipina,41.96853482569908,-87.69146068020827,Filipino Restaurant
311,"Lincoln Square, Chicago, IL",41.9687,-87.689,Garcia's Restaurant,41.96812786016597,-87.68840541464954,Mexican Restaurant
312,"Lincoln Square, Chicago, IL",41.9687,-87.689,Fleet Feet Sports,41.96820201455638,-87.68837400276095,Sporting Goods Shop
313,"Lincoln Square, Chicago, IL",41.9687,-87.689,Luella’s Southern Kitchen,41.96514827402086,-87.68626597403743,Southern / Soul Food Restaurant
314,"Lincoln Square, Chicago, IL",41.9687,-87.689,Nhu Lan Bakery,41.968598017017136,-87.69447070902672,Sandwich Place
315,"Lincoln Square, Chicago, IL",41.9687,-87.689,"ENJOY, AN URBAN GENERAL STORE",41.967340198239384,-87.68764317105155,Gift Shop
316,"Lincoln Square, Chicago, IL",41.9687,-87.689,Bloom Yoga Studio,41.966510458840055,-87.69376062057496,Yoga Studio
317,"Lincoln Square, Chicago, IL",41.9687,-87.689,Gene's Rooftop,41.96780277603962,-87.68829154828698,Beer Garden
318,"Lincoln Square, Chicago, IL",41.9687,-87.689,Old Town School of Folk Music,41.964391868674596,-87.68576422967085,Music School
319,"Lincoln Square, Chicago, IL",41.9687,-87.689,Sushi Tokoro,41.96837649967009,-87.68896404178683,Sushi Restaurant
320,"Lincoln Square, Chicago, IL",41.9687,-87.689,Gather,41.96424346164038,-87.68563554150927,American Restaurant
321,"Lincoln Square, Chicago, IL",41.9687,-87.689,Monti's,41.968243063886064,-87.6949782170677,Sandwich Place
322,"Lincoln Square, Chicago, IL",41.9687,-87.689,Huettenbar,41.967280956378815,-87.68763000949292,Pub
323,"Lincoln Square, Chicago, IL",41.9687,-87.689,Grind Cafe Co,41.96534850945333,-87.68638832047796,Coffee Shop
324,"Lincoln Square, Chicago, IL",41.9687,-87.689,The Warbler,41.96417162758524,-87.68546260834114,New American Restaurant
325,"Lincoln Square, Chicago, IL",41.9687,-87.689,HarvesTime Foods,41.96883,-87.69525,Supermarket
326,"Lincoln Square, Chicago, IL",41.9687,-87.689,Bistro Campagne,41.96366277664628,-87.68547240027672,French Restaurant
327,"Lincoln Square, Chicago, IL",41.9687,-87.689,Timeless Toys,41.96803709413251,-87.68813882230269,Toy / Game Store
328,"Lincoln Square, Chicago, IL",41.9687,-87.689,Laurie's Planet of Sound,41.966007259013544,-87.68678518723539,Record Shop
329,"Lincoln Square, Chicago, IL",41.9687,-87.689,Winnemac Park,41.9731486440829,-87.68137392807421,Park
330,"Lincoln Square, Chicago, IL",41.9687,-87.689,Rosded Thai Cuisine,41.966728225676015,-87.68769820718353,Thai Restaurant
331,"Lincoln Square, Chicago, IL",41.9687,-87.689,Roots Handmade Pizza,41.96892542584653,-87.68414017857458,Pizza Place
332,"Lincoln Square, Chicago, IL",41.9687,-87.689,Carbon Arc Bar & Board,41.96546735195133,-87.68659627756612,Bar
333,"Lincoln Square, Chicago, IL",41.9687,-87.689,Due Lire Vino & Cucina,41.96376691431395,-87.68542883040638,Italian Restaurant
334,"Lincoln Square, Chicago, IL",41.9687,-87.689,Jerry's,41.96766126558423,-87.68776169720626,American Restaurant
335,"Lincoln Square, Chicago, IL",41.9687,-87.689,The Sixth,41.968758397576146,-87.684418730844,Cocktail Bar
336,"Lincoln Square, Chicago, IL",41.9687,-87.689,Rockwell's Neighborhood Grill,41.96576857404633,-87.69386080505942,Bar
337,"Lincoln Square, Chicago, IL",41.9687,-87.689,Jimmy's Pizza Cafe,41.97591929948236,-87.69222853478774,Pizza Place
338,"Lincoln Square, Chicago, IL",41.9687,-87.689,Goosefoot,41.96860996532721,-87.69598804838718,New American Restaurant
339,"Lincoln Square, Chicago, IL",41.9687,-87.689,Lincoln Square Fountain,41.967584912946656,-87.68773981914669,Plaza
340,"Lincoln Square, Chicago, IL",41.9687,-87.689,Degerberg Academy of Martial Arts,41.967124045993586,-87.68749509267234,Martial Arts Dojo
341,"Lincoln Square, Chicago, IL",41.9687,-87.689,Fork,41.96507346415205,-87.68633064973656,American Restaurant
342,"Lincoln Square, Chicago, IL",41.9687,-87.689,Beans & Bagels,41.96664755699405,-87.6938529010259,Coffee Shop
343,"Lincoln Square, Chicago, IL",41.9687,-87.689,Cardinal Wine & Spirits,41.97095529460096,-87.68992436124437,Dive Bar
344,"Lincoln Square, Chicago, IL",41.9687,-87.689,Taqueria El Asadero,41.96137401821806,-87.68429963745376,Mexican Restaurant
345,"Lincoln Square, Chicago, IL",41.9687,-87.689,La Boulangerie,41.96501144265902,-87.67855289974047,Bakery
346,"Lincoln Square, Chicago, IL",41.9687,-87.689,Aroy Thai,41.96664242897097,-87.67913827251321,Thai Restaurant
347,"Lincoln Square, Chicago, IL",41.9687,-87.689,Lou Malnati's Pizzeria,41.960807820149014,-87.6834596345199,Pizza Place
348,"Lincoln Square, Chicago, IL",41.9687,-87.689,Groundswell Coffee Roasters,41.969987910551374,-87.67917580969463,Coffee Shop
349,"Lincoln Square, Chicago, IL",41.9687,-87.689,Welles Park,41.962608,-87.686722,Park
350,"Lincoln Square, Chicago, IL",41.9687,-87.689,The Atlantic Bar & Grill,41.973289959033394,-87.6916522429688,Bar
351,"Lincoln Square, Chicago, IL",41.9687,-87.689,Bang Bang Pie & Biscuits,41.972005201176316,-87.67925000190922,Restaurant
352,"Lincoln Square, Chicago, IL",41.9687,-87.689,Potbelly Sandwich Shop,41.966985,-87.687272,Sandwich Place
353,"Lincoln Square, Chicago, IL",41.9687,-87.689,Elizabeth Restaurant,41.96957494884974,-87.68879001061603,New American Restaurant
354,"Lincoln Square, Chicago, IL",41.9687,-87.689,Taco In a Bag,41.96501282180609,-87.68616902318641,Taco Place
355,"Lincoln Square, Chicago, IL",41.9687,-87.689,Oromo Cafe,41.966883423068275,-87.6872518658638,Café
356,"Lincoln Square, Chicago, IL",41.9687,-87.689,Budacki's Drive-In,41.968179,-87.678959,Hot Dog Joint
357,"Lincoln Square, Chicago, IL",41.9687,-87.689,Jibek Jolu,41.97310738566933,-87.6914670054359,Russian Restaurant
358,"Lincoln Square, Chicago, IL",41.9687,-87.689,The Budlong,41.965486455509215,-87.68876435557996,Fried Chicken Joint
359,"Lincoln Square, Chicago, IL",41.9687,-87.689,Northman,41.960530732538814,-87.68312284733993,Bar
360,"Lincoln Square, Chicago, IL",41.9687,-87.689,Over Easy,41.97191324295557,-87.67927586666251,Breakfast Spot
361,"Lincoln Square, Chicago, IL",41.9687,-87.689,Chicago Public Library — Sulzer Regional Library,41.962715533977075,-87.68448808156593,Library
